Date,BP,CVX,MRO,NRG,UAL,VLO,XLE,XOM
2012-11-16,0.3979580525579004,0.41590092585349947,0.6808333248045197,0.3452365421713283,0.10832729278335743,0.11209486657542611,0.40730862479515406,0.6280508322341866
2012-11-23,0.39009457136309245,0.44139171535162836,0.6625709703913705,0.3817589635602043,0.11310643805321144,0.1229691784709637,0.41637010334709745,0.6300367904294429
2012-11-30,0.3903569038247686,0.44806939296494497,0.6634317302575021,0.4133650000983638,0.1180304059070004,0.11965145923625164,0.41654766571827895,0.6278704985248927
2012-12-07,0.3945505756523303,0.4628417408425046,0.6482244928767349,0.4421614148671526,0.15496015032815932,0.12568373490839901,0.4229438305997004,0.6383388507431608
2012-12-14,0.41447193938135884,0.4878330379801957,0.6846645425656037,0.457964529571484,0.17016655060584793,0.13910565147580578,0.45297034614496123,0.6439344458428767
2012-12-21,0.39848235272532684,0.4855058173318375,0.651954516262742,0.44883403994656706,0.15684287288383067,0.13495840334407766,0.4154816382380422,0.6072949407702449
2012-12-28,0.441732484137768,0.4831785966834793,0.6883944380194047,0.4498872286167365,0.182041988006257,0.14166938096209092,0.45602424336750036,0.6275098311063058
2013-01-04,0.4873414921209255,0.48874358863909484,0.7109184221097558,0.4625296779486909,0.18870381238500725,0.1430266688479635,0.4656672192916105,0.6477247214423664
2013-01-11,0.4650614341991436,0.5319473757514771,0.7334424062001066,0.47517212728064534,0.19406226247285954,0.15750420006463267,0.48763199898484455,0.667578290818975
2013-01-18,0.4637505743537992,0.539636820443771,0.7509451631391493,0.47482110296468955,0.1908761801085486,0.16610024389168493,0.5129898980116687,0.688334530838045
2013-01-25,0.474497742945046,0.5360957473578586,0.7463542199717526,0.486409727153814,0.17074582645932937,0.20960844436036602,0.5340624155619271,0.663427347800898
2013-02-01,0.43884919797284716,0.5347803434287034,0.7575445140111352,0.49523833586700877,0.19348295765486126,0.22159768856778983,0.5429911204116213,0.6323830892728542
2013-02-08,0.41525802487657304,0.5417616578921983,0.7959928114893355,0.48572087086432586,0.19565532537840255,0.23599985464465856,0.5699564917072368,0.6474634575893156
2013-02-15,0.3902163268910507,0.5435345585509005,0.7684477281798829,0.48783588880321144,0.19623460123188405,0.22481725717854167,0.5306696024407496,0.6487345945713495
2013-02-22,0.3920742355150467,0.5655596908759194,0.7478443743091661,0.48959849375851744,0.20782039346442324,0.22527177780168156,0.5401342402555656,0.6661723719259235
2013-03-01,0.393932144139043,0.5800900364484597,0.7432309790395875,0.5142739216320855,0.2498189717700813,0.2322420575162656,0.5565629649069959,0.6509145236952784
2013-03-08,0.395790052763039,0.5946203820210004,0.7841720035718671,0.5555170028849568,0.27241128038167817,0.21201336182553238,0.5817420767129868,0.671258727983787
2013-03-15,0.39287014510319007,0.5980871312790744,0.7665845874953945,0.5505818710213226,0.2887762178840714,0.21337697203072636,0.5479912424883031,0.6411056595636789
2013-03-22,0.4316228724288401,0.5825881001383834,0.7541872211077907,0.5773721625373733,0.28457634846769886,0.20360350256877086,0.5754106247214996,0.6763442344385274
2013-03-29,0.40322231950262755,0.5934476565103882,0.7244905419719982,0.5738472226454656,0.24532944270358045,0.1938300331068154,0.5363062584672835,0.6701689268070393
2013-04-05,0.41649338024532245,0.6043072128823931,0.7564935509374873,0.6048678200579922,0.2593772478275309,0.192466229558523,0.5741551334142982,0.6601784000997216
2013-04-12,0.3981788028440604,0.5496527660011513,0.6501050963073647,0.5826597845327883,0.2638667406883858,0.17299507146207438,0.49289689272791226,0.612951358739778
2013-04-19,0.42976495164631323,0.5794271719004157,0.7008488301879068,0.6298956609151394,0.26835623354924065,0.19231478390945755,0.5395349213209659,0.6392893823616203
2013-04-26,0.44290373365259683,0.6154217462733936,0.7178593039976258,0.6006375913097179,0.2931208809198621,0.194525609071604,0.5529882411983731,0.649461397367093
2013-05-03,0.45604251565888065,0.6317364656017871,0.7847486579911576,0.5948561051036234,0.2925416340308974,0.19673643423375048,0.6001648361832992,0.693055557552486
2013-05-10,0.4563164838345829,0.6458654575399786,0.7954163489683546,0.6249483782097991,0.3206372008320231,0.20817455393886247,0.6015998904494471,0.6984581838195224
2013-05-17,0.4686776062075332,0.6599944494781701,0.8027585062123881,0.6281345603497588,0.318609699139192,0.21339633534204244,0.627071190139862,0.7183946875318737
2013-05-24,0.48103872858048347,0.6570135042883137,0.8004405985180332,0.5527267067400139,0.2937001857378604,0.2185215031988954,0.627250916412095,0.7238812502306454
