raw_date,BP,CVX,MRO,NRG,UAL,VLO,XLE,XOM,BGN,BRL,CAD,CHF,EUR,PLN,NOK
2011-01-09,0.45297134371669434,0.24568667702633362,0.4806050297826176,0.34788249403162225,0.19695869966930055,0.06114072370119866,0.35983682062999556,0.3585797258640061,0.21311810380057228,0.05353527487930221,0.09533758287675598,0.7682747973755304,0.26220455971554024,0.3673994638069704,0.6969201154956695
2011-01-16,0.453694289961191,0.25071586479645624,0.4622373231976911,0.3558900144382858,0.17118029421113432,0.054190909353592054,0.3730492840304671,0.3764623684852487,0.19411524315488338,0.05209468930073202,0.102969706014028,0.7764955615592433,0.19577494248065275,0.27678284182305646,0.6195380173243503
2011-01-23,0.43225032557202014,0.270073145244781,0.5079125749682729,0.3701638974962707,0.21144095806279747,0.06352972902935741,0.3862617474309389,0.41308716888842245,0.17511238250919492,0.0460598037688833,0.10354531306628001,0.756966422230799,0.1809244927839364,0.23302949061662215,0.5773820981713191
2011-01-30,0.429840857354426,0.29436399397859103,0.5288810153723338,0.38443778055425576,0.19217955439944653,0.06888686993580653,0.4363476257228551,0.4743014443296679,0.15610952186350646,0.04781186731038778,0.10053936512674033,0.6857583944423005,0.1833507634386109,0.2229490616621983,0.5287776708373437
2011-02-06,0.4141794416046375,0.28857584438861494,0.5366832168297377,0.37677860356355247,0.20535842401978713,0.08314843691143642,0.43289338639164265,0.47017426841437426,0.17306906416019618,0.04403519700981162,0.08216257701409146,0.7102663064453876,0.15649445722652144,0.22863270777479894,0.4724735322425415
2011-02-13,0.4769609761860706,0.2930357084108822,0.5960122571846727,0.3691194265728493,0.21853729364012783,0.09914749130901024,0.47745264098407336,0.48946823253315086,0.16380602097806873,0.04539791309764829,0.1013281599761231,0.7989579313006558,0.1724325454925748,0.26756032171581756,0.6031761308950916
2011-02-20,0.4594559745616299,0.34643250776550005,0.5714344654480699,0.3155048983321716,0.17016655060584793,0.07426217542636093,0.47779825272747467,0.525594838735088,0.1545429777959404,0.0441520012459119,0.07497814825079407,0.7167502894635276,0.13365404727044572,0.24032171581769424,0.4373435996150148
2011-02-27,0.47963518425444984,0.36708210943805764,0.6457372988905721,0.32003072041376096,0.15452571154087116,0.09007494374851727,0.5144128058521029,0.5230012400284368,0.14527993461381294,0.04169911228780565,0.06819877630204463,0.6318795831725201,0.15636896046852122,0.25404825737265435,0.38950914340712295
2011-03-06,0.41763860442486134,0.3182302946826222,0.5789794592049782,0.3386565720816858,0.18233164765638535,0.07078052057841955,0.42788499657981127,0.4462541934994205,0.13559460563955872,0.03757202927892844,0.05244419809410106,0.6373214974913157,0.12829951892909408,0.22552278820375316,0.3247353224254095
2011-03-13,0.39381241908573694,0.3484400329506857,0.5945618577803251,0.3572824237496108,0.1420709548402054,0.08231364908214087,0.46536288498147305,0.4579218803433772,0.1259092766653045,0.04294502413954204,0.06668514294241801,0.6410652257815515,0.17222338422924066,0.30627345844504017,0.4141482194417714
2011-03-20,0.445598276863827,0.3735352891309215,0.6140806663732754,0.37956386578836004,0.16118753591962134,0.08869678447516016,0.4997323499369324,0.4695895671873337,0.11622394769105027,0.0450085656439807,0.07519133604792438,0.5272095715939793,0.1434427943944776,0.24021447721179623,0.3291626564003849
2011-03-27,0.4473001185857989,0.39863054531115727,0.6563989450710279,0.39348942471743503,0.15394640672287288,0.09616797748937239,0.5347660712726947,0.49378920509955326,0.1065386187167956,0.04099828687120388,0.059884452213955,0.5738324971053648,0.15804225057519306,0.20600536193029484,0.3355149181905679
2011-04-03,0.44900196030777073,0.4124927272415667,0.65131411962173,0.40254149319572136,0.12512671251981392,0.09014750541338926,0.5293938807001337,0.5219646152933878,0.09685328974254181,0.02892851580750655,0.04218986505212419,0.6066383635661903,0.1641915917172141,0.22337801608579078,0.2722810394610198
2011-04-10,0.4147213230076766,0.37367892312380835,0.6212979298010399,0.386526490956495,0.1233888270303359,0.08006505917927731,0.4794862384467078,0.48186258536496307,0.08716796076828759,0.006696776203083621,0.013089730743812034,0.5701659590891546,0.11554068186571831,0.1056300268096515,0.17401347449470617
2011-04-17,0.42663410563470217,0.40474903819270536,0.6650922263274246,0.43944471810625835,0.12280955117685435,0.09043763606701818,0.5214228653789794,0.5323357424156693,0.07748263179403336,0.00942220837875718,0.03466433581341777,0.487186414511771,0.11512235933905046,0.08879356568364605,0.1603464870067377
2011-04-24,0.43271258075650587,0.4112500338329165,0.6449172534490524,0.4766963828680075,0.14120203381885396,0.08398197767774657,0.5269684130055841,0.5000119706901737,0.06779730281977914,0.004438560971811167,0.0,0.4433423388653033,0.08441748588161468,0.06380697050938355,0.09682386910490859
2011-05-01,0.41669626964966,0.3520727667132404,0.6331075916250462,0.46938524070045934,0.19449674470692283,0.07070797824785738,0.4432677404569716,0.46768819896467784,0.058111973845525355,0.009928360068525155,0.002046602852452839,0.3843303743728286,0.0667642752562223,0.0,0.0
2011-05-08,0.40067995854281413,0.35341165046912315,0.6212979298010399,0.5059406043712942,0.1901520527066153,0.07230373551143615,0.4377226419419058,0.4405502413243213,0.04842664487127113,0.024957171780096488,0.03389685974374812,0.41408722500964856,0.10637941853168753,0.08203753351206444,0.2329162656400392
2011-05-15,0.38466364743596826,0.36402295607270674,0.6335996348814836,0.511162611821496,0.20738594019487674,0.07215869918608647,0.4476003194734517,0.47074700984358875,0.038741315897016904,0.024957171780096488,0.03212740102756495,0.465997684291779,0.12842501568709475,0.10155495978552276,0.24408084696823895
2011-05-22,0.42123017364607074,0.3667884006330072,0.6680954348671553,0.5038516239503503,0.1778421185898845,0.07189958076545908,0.4723811918293379,0.47178995214033115,0.029055986922762234,0.026319887867933378,0.04521713177137743,0.4248552682362021,0.13357038276511135,0.11742627345844525,0.25158806544754597
2011-05-29,0.4119045318479889,0.345208280520787,0.6503995002968028,0.48017800404488004,0.1546705341248061,0.07219026244691873,0.4566114975330302,0.4533632367491428,0.019370657948508452,0.022387478585890075,0.059991046112520596,0.3489386337321503,0.09859861953566185,0.15024128686327076,0.2014436958614052
2011-06-05,0.3932531023494551,0.34626766498620865,0.6279079949952922,0.48261461426092206,0.13830556765789617,0.0644857526485757,0.44864040055523247,0.45075600082311296,0.009685328974254226,0.009500077869490808,0.06502227812479999,0.2916634504052493,0.119096423342397,0.08868632707774804,0.139076034648701
2011-06-12,0.3333715962299265,0.32892670845306404,0.6285694684672698,0.44327423909693403,0.1500361824743703,0.055545490436085476,0.40271788830040745,0.4166840835307136,0.0,0.012692726989565473,0.050312320122796184,0.2902354303357777,0.12202468102907327,0.07313672922252001,0.17892204042348325
2011-06-19,0.3525140966310668,0.32825201091623313,0.6356806760961231,0.4523261532788178,0.18508324778663302,0.059833927365502776,0.4056641620668797,0.4031248315770729,0.0019411524315486872,0.018338265067746495,0.06553392883791354,0.2815322269394058,0.14386111692114634,0.14541554959785508,0.2673724735322427
2011-06-26,0.3944799589051383,0.3617783491698685,0.6532110024255946,0.4993258404428615,0.14873277921895559,0.06572139872401866,0.46333239047129005,0.454232489668717,0.0038823048630978185,0.01685874474380933,0.0719722003112544,0.2728290235430335,0.1704664296172349,0.17018766756032155,0.22714148219441732
2011-07-03,0.40061562775607296,0.3705934976690377,0.651497302549433,0.48714082208351844,0.1471397452779293,0.07117274605521834,0.5014232957094906,0.47126823046796174,0.005823457294646506,0.0029590406478741116,0.03368367194661781,0.31030490158240065,0.16958795231123203,0.09672922252010752,0.13474494706448503
2011-07-10,0.3957068519364145,0.379408646168207,0.6497836026732715,0.48226683016942123,0.1280231786807717,0.06027000305704441,0.45463638664126704,0.4691820408887405,0.007764609726195193,0.0024528889581062474,0.02142537361161434,0.3220378232342722,0.18008784773060027,0.1265415549597857,0.19364773820981718
2011-07-17,0.4374279265088302,0.4252670312170378,0.6689139771052524,0.5122071598931188,0.11556842198010589,0.07531574063877913,0.5325572590673779,0.5175086865384045,0.00970576215774388,0.008448839744587988,0.020828447779649206,0.2010420686993437,0.15147458690650462,0.21855227882037553,0.3118383060635228
2011-07-24,0.4131320449643384,0.3828772072945167,0.6439614399537397,0.5087257701608501,0.06951484028878549,0.06041538739997143,0.495857803447723,0.4556236167535287,0.011646914589292567,0.0,0.002217153090156909,0.20412967966036266,0.12240117130307437,0.12675603217158216,0.1545717035611167
2011-07-31,0.30195830526080547,0.30397432925227397,0.5793616726624227,0.41507456566527007,0.0742939855586395,0.045587692497584986,0.3481907868279013,0.3231604905094322,0.013588067020841699,0.007592275346519295,0.005542882725392495,0.13276727132381305,0.12294499058774333,0.17436997319034875,0.18171318575553386
2011-08-07,0.291308635928466,0.286633087287832,0.5147619053711057,0.4251709121964748,0.07907313082849352,0.03075999759519854,0.30888256476331266,0.28387392708740855,0.015529219452390386,0.013198878679333448,0.0722280256678105,0.0,0.12482744195774931,0.2246648793565682,0.25235803657362865
2011-08-14,0.28189216990491506,0.2692918453233898,0.49147303061161834,0.4021931690668114,0.08211441957338625,0.028953936209789477,0.2725308235456274,0.28089256080097613,0.017470371883939073,0.0245678243264289,0.08282345918519596,0.01740640679274419,0.12913616398243022,0.28418230563002655,0.24542829643888364
2011-08-21,0.2360489886175361,0.3029030063125865,0.484335948694068,0.39523031245407286,0.06734250152976098,0.027147874824380414,0.3050560732087735,0.2954159598077598,0.019411524315488204,0.015729637128173213,0.0817362014198304,0.08498649170204553,0.08550512445095171,0.27024128686327087,0.21693936477382092
2011-08-28,0.24397845415928088,0.3277636503763952,0.5286685839439964,0.46346662356653806,0.0876176632806567,0.043763442360183286,0.33758132287191955,0.3255131940533186,0.030631199613626592,0.02192026164148886,0.08695930244952788,0.11300656117329266,0.12901066722443,0.268632707774799,0.1545717035611167
2011-09-04,0.2263844156134066,0.3266952686200767,0.5013440237749212,0.4631185308822319,0.08081101631797163,0.04886472267721492,0.32001424336831663,0.3137889105704702,0.04185087491176542,0.027994081918704228,0.06427612083484346,0.05642609031262058,0.13574565990378584,0.30595174262734615,0.14263715110683428
2011-09-11,0.28684825456812124,0.33495004102206205,0.4982770410304172,0.4718220823611052,0.11542359939617089,0.043180464582391304,0.3267973586688855,0.334612203882268,0.053070550209904255,0.044580283444946245,0.09550813311446049,0.440524893863373,0.17812173185526037,0.4997319034852543,0.20596727622714095
2011-09-18,0.1929310812281172,0.24667524970988108,0.39678627901502445,0.39905994916705007,0.09963793774725918,0.01519629385254695,0.18486994668882706,0.2511451887650399,0.06429022550804309,0.06576078492446658,0.08011597416163907,0.424585102277113,0.2066094959213549,0.5456300268096514,0.37208854667949964
2011-09-25,0.22464970938254014,0.2876562095684244,0.4043143857207189,0.3839157186759979,0.11817522849093534,0.015414926228345671,0.2053362044897924,0.33233703206964227,0.07550990080618147,0.13923064943155272,0.17837422985908313,0.5470474720185257,0.27375026145157877,0.7634316353887396,0.6108758421559193
2011-10-02,0.21895028861859755,0.2897927869302148,0.4288506954394728,0.3687714881849458,0.10369297009743836,0.03017217657278884,0.2294328554160523,0.33251246422245007,0.08672957610432075,0.11793334371593212,0.2058754556889162,0.5209571593979159,0.2414139301401379,0.6581233243967826,0.5820981713185756
2011-10-09,0.26776732496721867,0.32067467867354515,0.44139764655913544,0.3715564225298978,0.12411295443226908,0.04492942691723201,0.2709907792501649,0.3759084054635494,0.09794925140245914,0.08916056688989249,0.18647536615004157,0.5948668467773057,0.24944572265216447,0.6531903485254689,0.5479307025986522
2011-10-16,0.3314527976834204,0.3750573825495819,0.47457734397388135,0.3719045537883045,0.11817523573206459,0.05024937827868206,0.3280892892532261,0.41685435271068927,0.10916892670059797,0.0731194517987852,0.14213230434689894,0.5053261289077575,0.20698598619535646,0.5073458445040213,0.35890279114533197
2011-10-23,0.4332993271383917,0.42924590627297443,0.5559931121300201,0.40671887542609914,0.11223751703186,0.07109168696116666,0.41958700764412327,0.4723239603809585,0.12038860199873636,0.09036754399626223,0.1353102948387237,0.4849093014280199,0.18736665969462463,0.5744772117962467,0.3349374398460059
2011-10-30,0.39835939350281413,0.40166593341848367,0.5275532389875959,0.39871185648274393,0.09398985697379539,0.06526170617299368,0.3981096364556409,0.41947929959415553,0.13160827729687563,0.05731194517987859,0.09755473596691289,0.3707448861443461,0.15436101234051458,0.43528150134048227,0.1746871992300285
2011-11-06,0.386165931191056,0.39554782524868426,0.5440037215478772,0.39697093017200574,0.0716871645655516,0.06650052307525231,0.3892042854059736,0.41667977016100577,0.14282795259501402,0.07237969163681668,0.15215213081203238,0.465959089154766,0.17239071323990762,0.5553887399463804,0.385178055822907
2011-11-13,0.37440379276129454,0.3429132143285867,0.5197462080894093,0.3470121851726557,0.060680648186493935,0.03924513015378869,0.34991600797654754,0.41009891863821435,0.1826045497888571,0.07845351191403205,0.1508730040292492,0.537205712080278,0.18230495712194061,0.635067024128686,0.42560153994225214
2011-11-20,0.37590536524232776,0.2886385275835407,0.4782640303250502,0.29705344017330565,0.0459087591073854,0.029523974500713424,0.27535616382315076,0.35236237377021584,0.22238114698269973,0.08468307117271445,0.1583345769288167,0.5614048629872634,0.20046015477933476,0.6511528150134045,0.5036573628488936
2011-11-27,0.37740693772336054,0.3677254591723974,0.5589918110594834,0.32838625635652957,0.07617667190866487,0.04214207680320642,0.3834421639467791,0.3989210279953813,0.26215774417654236,0.13467528422364117,0.22079860148805075,0.6172134311076807,0.2628738757582094,0.8191957104557637,0.660731472569779
2011-12-04,0.36038877583278983,0.3718361414374626,0.5489007425185246,0.29148283857548923,0.10644458470994442,0.033045351688244406,0.35113822420154284,0.445479682220547,0.19922353902738044,0.09028967450552872,0.13978723857846376,0.5683133925125432,0.21987032001673246,0.7097050938337794,0.49181905678536975
2011-12-11,0.34337127050288496,0.3465832403106529,0.5410522296024891,0.277557202498213,0.11991308501589656,0.029083751599708718,0.35611475771534806,0.48438156059720205,0.23191663261136064,0.1003737735555209,0.1570554501460335,0.5986105750675415,0.2230914034720768,0.7773726541554957,0.48036573628489077
2011-12-18,0.38266223167231883,0.41157554961254517,0.5721662056842838,0.2782535035891271,0.11440984130862616,0.03385230777850898,0.36109129122915373,0.5232834389738569,0.2646097261953413,0.1129496963089861,0.1813588590189097,0.6611732921651874,0.24806525831416026,0.8447184986595171,0.6924927815206932
2011-12-25,0.37440379276129454,0.42292972119281813,0.6032801817660787,0.2789498046800412,0.09384503438986044,0.032091599850433666,0.36550471032264875,0.5405336065308425,0.2973028197793215,0.11777760473446508,0.15193894301490207,0.654843689695098,0.22564317088475194,0.8061126005361925,0.6959576515880652
2012-01-01,0.4149461950357959,0.4211678944411189,0.6222007633714743,0.2719868323450005,0.08732800363052837,0.025195650890072863,0.39531412126713783,0.5491585813858578,0.32999591336330214,0.12209936147017597,0.15620269895751182,0.6684291779235818,0.25710102489018993,0.854584450402144,0.7274302213666992
2012-01-08,0.42070220768159194,0.4194060676894199,0.64112134497687,0.25736477945450814,0.08935554877013471,0.033485497252009694,0.3765517314025564,0.5312040710541827,0.3692276256640783,0.11201526242018378,0.15662907455177288,0.7210343496719411,0.2624137209788744,0.9346916890080421,0.7411934552454298
2012-01-15,0.426458220327388,0.4176442409377207,0.6781214498812789,0.21523908420456156,0.09833453449184446,0.048597880199801935,0.40425746307017074,0.5715143626715237,0.370453616673478,0.08842080672792396,0.15215213081203238,0.6991895021227323,0.2857561179669523,0.8595174262734582,0.7573628488931661
2012-01-22,0.42795999342418034,0.4143163850309851,0.6660685089757237,0.23821682733422495,0.13526430787752017,0.0551270959709029,0.40881674134302814,0.5669372674402063,0.3260114425827547,0.08332035508487778,0.13957405078133345,0.6551910459282131,0.26028027609286797,0.7501340482573728,0.6739172281039458
2012-01-29,0.44697964402958557,0.38593123530657103,0.662985182891882,0.23055739961186733,0.1698768909557196,0.05652096437101414,0.4067124292271662,0.5099051742703747,0.281569268492031,0.0735087992524529,0.10819280704372458,0.5886916248552683,0.2197029910060655,0.6031099195710454,0.5572666025024064
2012-02-05,0.4780126404706987,0.41216295481258947,0.6957807958406683,0.23821682733422495,0.1685734877003048,0.06539769404133294,0.43371669970630533,0.5336687043635137,0.2804794987058985,0.06692882728546956,0.11548382970558757,0.576418371285218,0.20188245137000616,0.576729222520107,0.5501443695861408
2012-02-12,0.4750096414110029,0.41363127545682643,0.7235309864596553,0.2472685100715047,0.1639391650143858,0.06583783960509826,0.46072097018544467,0.551227321423989,0.27938972891976555,0.06724030524840363,0.11654976869124001,0.582709378618294,0.2090775988286966,0.5900268096514742,0.5188642925890274
2012-02-19,0.5028723982005424,0.43967183045390856,0.7635895346338069,0.2611943775933849,0.11991308501589656,0.07039937366116553,0.48421801637885276,0.5797220081149738,0.27829995913363303,0.062373462077558006,0.10009167075276615,0.5863759166345037,0.1985777034093288,0.5675067024128686,0.4434071222329168
2012-02-26,0.5172866769651853,0.45357878786784445,0.7472482741945388,0.2423945181574077,0.11658218006765067,0.06966081269199997,0.4784315204115883,0.5763588868247164,0.2888230486309764,0.06116648497118826,0.10776643144946396,0.5094558085681204,0.20192428362267334,0.4911528150134048,0.3263715110683352
2012-03-04,0.49882637957165465,0.45624160126163626,0.7266807413415484,0.22864271626473093,0.11006514930831865,0.08568627775683066,0.45493471918811057,0.569810527175253,0.2993461381283202,0.06420339510979589,0.08288741552433532,0.5646854496333464,0.19205187199330664,0.4924396782841818,0.3633301251203074
2012-03-11,0.48820600014013904,0.45624160126163626,0.7300618296352397,0.21489091437205415,0.11629252041752233,0.08679404670691704,0.45160280150878584,0.5632621675257897,0.30986922762566405,0.08308674661267712,0.09463406314622524,0.569008104978773,0.20757163773269172,0.4923324396782842,0.40279114533205007
2012-03-18,0.4530563683229468,0.41008252054599625,0.6897719480492899,0.22324641174072185,0.10977553310496549,0.07512569404009556,0.42858676398069906,0.549811098369969,0.3203923171230074,0.09620775580127705,0.09030635086447658,0.5941721343110768,0.20213344488600704,0.536514745308311,0.49846005774783464
2012-03-25,0.4290330688816396,0.42487750436644733,0.6765298133213247,0.19156527142858798,0.1203475744910891,0.07667662470628406,0.4055707264526123,0.5630853193677751,0.33091540662035124,0.10399470487463014,0.11420470292280482,0.5557313778463913,0.19845220665132768,0.5353351206434311,0.5111645813281998
2012-04-01,0.4042513689198698,0.4041648596073276,0.6424386309207024,0.17206914947579716,0.13091961587721265,0.06404825588526,0.39377695536835655,0.5407847405004892,0.3414384961176946,0.10418937860146393,0.10360926940541937,0.5231184870706289,0.16837481698389478,0.49372654155495965,0.4392685274302215
2012-04-08,0.3938835100156325,0.382860826020056,0.6368036650018423,0.1699802654901051,0.13265748688443232,0.06397441815593782,0.39113640917850057,0.5191920117438679,0.35196158561503843,0.10847220059180818,0.10655126100581969,0.5939405634890003,0.19489646517464987,0.5823056300268092,0.5344562078922044
2012-04-15,0.3822514070733397,0.38207174499329655,0.6106013261452492,0.16789138150441302,0.15901519716059684,0.05636792364138604,0.38849586298864436,0.5489260733308577,0.36248467511238225,0.10781030992057317,0.097831880103183,0.569972983404091,0.180757163773269,0.569758713136729,0.5223291626564004
2012-04-22,0.40222843255661134,0.4186633920002617,0.6244068103430629,0.22463905249665078,0.1413468564027889,0.06131582487836715,0.38585531679878815,0.5629078176688954,0.37300776460972607,0.12646005295125373,0.09188394056324212,0.5582014666152064,0.15281321899184253,0.5675067024128686,0.4658325312800775
2012-04-29,0.3701134970890473,0.4045593008402565,0.5610139394931839,0.2079280191852147,0.13338159980410716,0.05370931102950552,0.38321477060893216,0.5554745092267551,0.3835308541070699,0.12844572496495865,0.07325132709403714,0.5475106136626784,0.13465802133444837,0.5472386058981229,0.48026948989412865
2012-05-06,0.3134690174310656,0.3904552096802515,0.5421367428972039,0.20514289196975938,0.16509774568586558,0.04647198582725484,0.34695274962823763,0.527371315298481,0.3940539436044137,0.1395421273944868,0.08708721512780615,0.573369355461212,0.14302447186780975,0.5771581769436995,0.5012512030798844
2012-05-13,0.2996805686457338,0.35869637371077945,0.46268444625823885,0.18738746488310304,0.13816074507396117,0.039308537022946094,0.2853423834480022,0.49926812137020693,0.4045770331017571,0.15632300264756271,0.11953439785106701,0.6240833654959475,0.15264588998117556,0.6753887399463805,0.5970163618864293
2012-05-20,0.2858921198604021,0.36678925692689945,0.48755165262823935,0.18216534171059934,0.16176684073761963,0.0432225263734729,0.3047059499358218,0.5117424083494985,0.4151001225991009,0.17181903130353526,0.14724881147803082,0.6868776534156695,0.20108763856933676,0.8150134048257369,0.7078922040423485
2012-05-27,0.24059526999835457,0.34937387728546554,0.48840252973144477,0.17694321853809564,0.18551773002069635,0.03689178696015066,0.27284432381399215,0.44081566605421185,0.4256232120964447,0.18447282354773398,0.16920715458247182,0.7383249710536472,0.22497385484208277,0.8805361930294899,0.752454282964389
2012-06-03,0.29229001174623515,0.370073553535637,0.49095487319359726,0.1943503986440432,0.1685734877003048,0.03949644718039108,0.28798268977146835,0.4775266467127569,0.4361463015937881,0.18575767014483735,0.19244462446969512,0.8036279428791975,0.28943735620163125,1.0,0.8760346487006743
2012-06-10,0.3155779632415757,0.3852997123559899,0.47989494207229705,0.1689356595573313,0.15162924537991332,0.04277090589681079,0.291679367677083,0.5031882119701411,0.4466693910911319,0.1868478430151066,0.18370392478734532,0.7608259359320724,0.2673499267935573,0.8547989276139409,0.8260827718960542
2012-06-17,0.27795886085703125,0.3663913160580635,0.4433120240921931,0.1748542381171519,0.17118029421113432,0.05095705268786005,0.2621065364428292,0.5028318797059571,0.4615447486718427,0.19646472512069768,0.1623851450742957,0.7224237746043998,0.2529177996235097,0.8193029490616617,0.7087584215591916
2012-06-24,0.29356935667960926,0.40062548669914355,0.4813129426454334,0.22951308298484846,0.1721940522986791,0.05795244767094118,0.2792221703883997,0.520474433198168,0.47642010625255393,0.19642579037533103,0.17091265695951563,0.7263604785796991,0.23948964651746518,0.7998927613941014,0.7061597690086625
2012-07-01,0.3401459162309567,0.426201334723905,0.5042835220759816,0.24622403914808327,0.1629254214090994,0.06152460642329663,0.29633780433396995,0.5644924146343832,0.49129546383326517,0.19264912007475465,0.1583345769288167,0.730297182554998,0.23727253712612395,0.7787667560321712,0.718383060635226
2012-07-08,0.3388663159684343,0.41624958638833254,0.4702530115241332,0.2599757446055084,0.16538740533599386,0.06070602074565648,0.3134534382795404,0.5701948745578412,0.5061708214139764,0.1824482167886622,0.14213230434689894,0.7878425318409881,0.24856724534616204,0.8108310991957097,0.8066410009624638
